merchant_id,txn_count,total_transaction_value,avg_transaction_value,unique_users,unique_mcc,failed_txn_count,pending_txn_count,negative_amount_count,failure_rate,pending_rate,negative_amount_rate,chargeback_count,chargeback_amount,critical_chargeback_count,high_chargeback_count,chargeback_rate,merchant_name,merchant_category,business_type,merchant_city,merchant_state,merchant_status,declared_avg_ticket_size,master_mcc,merchant_match_flag,suspended_flag,blocked_flag,ticket_deviation,ticket_deviation_abs,txn_count_percentile,user_count_percentile,transaction_value_percentile,high_failure_flag,high_pending_flag,negative_transaction_flag,high_chargeback_flag,critical_chargeback_flag,inactive_flag,ticket_deviation_risk,user_to_txn_ratio,high_user_concentration_flag,merchant_risk_score,risk_band,ml_anomaly_prediction,ml_decision_score,ml_anomaly_percentile,ml_anomaly_flag,ml_anomaly_band,network_user_count,network_transaction_count,network_total_amount,network_chargeback_count,avg_relationship_risk,max_relationship_risk,network_chargeback_rate,degree,component_id,network_activity_score,suspicious_component_flag,unified_merchant_risk_score,unified_merchant_risk_band,investigation_reasons
MCH6151,2,26622.49,13311.245,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.5798037510868215,0,0,0,0,0,0,0.0,1.0,0,4.99,LOW,1,0.272526,92.33,0,MEDIUM,2,2,26622.489999999998,0,23.4,28.08,0.0,2,3378,80.7,1,36.62,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH6152,4,39301.240000000005,9825.31,4,2,0,1,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,Mukhopadhyay PLC,Stationery,INDIVIDUAL,JPR,Rajasthan,ACTIVE,1642.16,5942.0,1,0,0,4.983162420227019,4.983162420227019,0.8575332256862501,0.8575332256862501,0.7695938392746243,0,1,0,0,0,0,2.326864190723965e-05,1.0,0,10.64,LOW,1,0.214793,45.98,0,LOW,4,4,39301.240000000005,0,22.405,24.69,0.0,4,2715,93.58,1,31.65,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH6153,2,17843.64,8921.82,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.3618184076512235,0,0,0,0,0,0,0.0,1.0,0,3.9,LOW,1,0.269923,75.67,0,LOW,2,2,17843.64,0,19.14,23.09,0.0,2,3982,68.28,0,26.02,MEDIUM,NO_MAJOR_SIGNAL
MCH6154,3,16622.35,5540.783333333333,3,2,0,0,0,0.0,0.0,0.0,1.0,11920.81,0.0,0.0,0.3333333333333333,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.3347410259595081,0,0,0,1,0,0,0.0,1.0,0,13.43,LOW,1,0.183674,34.81,0,LOW,3,3,16622.35,0,20.89333333333333,22.99,0.0,3,3855,72.31,1,28.67,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH6155,3,48091.77,16030.590000000002,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Mukhopadhyay, Doshi and Gopal",Grocery Stores,SOLE-PROPRIETOR,Jalandhar,Punjab,ACTIVE,-830.87,5411.0,1,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.8664762141348901,0,0,0,0,0,0,0.0,1.0,0,7.75,LOW,1,0.272253,89.36,0,MEDIUM,3,3,48091.770000000004,1,34.723333333333336,55.46,0.3333333333333333,3,4807,92.62,1,39.87,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH6156,3,40890.49,13630.163333333332,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.7882250652092908,0,0,0,0,0,0,0.0,1.0,0,7.36,LOW,1,0.273642,99.18,0,HIGH,3,3,40890.49,0,22.89,27.07,0.0,3,1833,91.11,1,40.28,MEDIUM,ML_ANOMALY|SUSPICIOUS_NETWORK_COMPONENT
MCH6157,4,55150.6066569,13787.651664225,4,2,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.9097006583033164,1,0,0,0,0,0,0.0,1.0,0,13.84,LOW,1,0.220099,48.89,0,LOW,4,4,55150.606656899996,0,28.6,37.7,0.0,4,1825,96.21,1,34.87,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH6158,2,42004.7,21002.35,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Dhingra, Ratti and Palla",Bus/Taxi,Sole Proprietor,Amritsar,Punjab,ACTIVE,1443.6,4131.0,1,0,0,13.54859379329454,13.54859379329454,0.4191404794435474,0.4191404794435474,0.8016395478822507,0,0,0,0,0,0,6.326451974416242e-05,1.0,0,6.1,LOW,1,0.269446,74.43,0,LOW,2,2,42004.7,0,26.134999999999998,26.25,0.0,2,1197,85.4,0,29.39,MEDIUM,NO_MAJOR_SIGNAL
MCH6159,2,44587.01,22293.505,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.8279716805365793,0,0,0,0,0,0,0.0,1.0,0,6.24,LOW,1,0.271806,85.69,0,MEDIUM,2,2,44587.009999999995,0,29.58,30.17,0.0,2,2945,85.93,1,37.12,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH6160,1,8125.52,8125.52,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.1560054651596075,0,0,0,0,0,0,0.0,1.0,0,1.45,LOW,1,0.259347,59.6,0,LOW,1,1,8125.52,0,19.44,19.44,0.0,1,4263,31.99,0,17.86,LOW,NO_MAJOR_SIGNAL
MCH6161,2,46899.91,23449.955,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sura-Wadhwa,Telecom,Individual,bengaluru,Karnataka,ACTIVE,490.18,,1,0,0,46.83947733485659,46.83947733485659,0.4191404794435474,0.4191404794435474,0.854303813190908,0,0,0,0,0,0,0.0002187147303895,1.0,0,6.37,LOW,1,0.257813,58.16,0,LOW,2,2,46899.91,0,27.58,28.58,0.0,2,1024,86.41,0,26.53,MEDIUM,NO_MAJOR_SIGNAL
MCH6162,2,16841.942712,8420.971356,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Naik, Kade and Singh",Bus/Taxi,PARTNERSHIP,ASR,Punjab,ACTIVE,2176.24,4131.0,1,0,0,2.8695049057089297,2.8695049057089297,0.4191404794435474,0.4191404794435474,0.3395851447025214,0,0,0,0,0,0,1.3399017826709078e-05,1.0,0,3.79,LOW,1,0.268346,70.95,0,LOW,2,2,16841.942712,0,20.05,24.88,0.0,2,139,66.68,0,24.95,LOW,NO_MAJOR_SIGNAL
MCH6163,2,17474.874336,8737.437168,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Mani Ltd,Book Store,PARTNERSHIP,HYDERABAD,Telangana,ACTIVE,2298.3,5942.0,1,0,0,2.801695674193969,2.801695674193969,0.4191404794435474,0.4191404794435474,0.352627002856788,0,0,0,0,0,0,1.308238581814315e-05,1.0,0,3.86,LOW,1,0.2685,71.83,0,LOW,2,2,17474.874336,0,20.23,25.27,0.0,2,3106,67.7,0,25.28,MEDIUM,NO_MAJOR_SIGNAL
MCH6164,1,18543.53,18543.53,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.3784623028195255,0,0,0,0,0,0,0.0,1.0,0,2.56,LOW,1,0.267026,69.3,0,LOW,1,1,18543.53,0,25.66,25.66,0.0,1,5798,47.89,0,22.62,LOW,NO_MAJOR_SIGNAL
MCH6165,2,6611.76,3305.88,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sibal-Bora,HOTEL_LODGING,SOLE_PROPRIETOR,JPR,Rajasthan,ACTIVE,-820.87,7011.0,1,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.1299217488510744,1,0,0,0,0,0,0.0,1.0,0,12.75,LOW,1,0.185686,35.39,0,LOW,2,2,6611.76,1,40.94,47.8,0.5,2,2702,51.46,1,28.33,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH6166,1,18164.28,18164.28,1,0,1,0,0,1.0,0.0,0.0,1.0,696.41,0.0,0.0,1.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.3680288162961123,1,0,0,1,0,0,0.0,1.0,0,47.51,MEDIUM,-1,-0.061128,1.13,1,LOW,1,1,18164.28,0,50.96,50.96,0.0,1,5578,47.29,0,36.18,MEDIUM,NO_MAJOR_SIGNAL
MCH6167,2,26373.15,13186.575,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Chawla, Andra and Varty",Telecom,PARTNERSHIP,Hyderabad,Telangana,ACTIVE,2407.62,4814.0,1,0,0,4.477016721907943,4.477016721907943,0.4191404794435474,0.4191404794435474,0.5752080486896037,0,0,0,0,0,0,2.090521843958961e-05,1.0,0,4.97,LOW,1,0.27112,82.58,0,MEDIUM,2,2,26373.15,0,23.895,24.21,0.0,2,4444,80.59,1,34.7,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH6168,3,32757.1145145,10919.0381715,3,3,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"raj, sharma and panchal",Bus/Taxi,private_limited,LDH,Punjab,ACTIVE,1123.84,4131.0,1,0,0,8.715829808068765,8.715829808068765,0.684076512234505,0.684076512234505,0.6795429139237362,1,0,0,0,0,0,4.0698156236127296e-05,1.0,0,13.49,LOW,1,0.20889,43.26,0,LOW,3,3,32757.1145145,0,27.896666666666665,31.01,0.0,3,562,88.86,1,32.75,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH6169,1,20146.04,20146.04,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.4184573344926096,0,0,0,0,0,0,0.0,1.0,0,2.76,LOW,1,0.268471,71.46,0,LOW,1,1,20146.04,1,57.07,57.07,1.0,1,2745,50.45,1,31.56,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH6170,3,32268.42,10756.14,3,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Gh0se-Mann,Miscellaneous,private_limited,LKO,Uttar Pradesh,ACTIVE,1120.12,5999.0,1,0,0,8.602667571331644,8.602667571331644,0.684076512234505,0.684076512234505,0.6708483418208918,0,0,0,0,0,0,4.016975050859767e-05,1.0,0,6.78,LOW,1,0.270023,75.99,0,LOW,3,3,32268.42,0,21.776666666666667,24.95,0.0,3,2974,88.69,1,34.97,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH6171,2,42861.28999999999,21430.645,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Naik and Sons,Restaurant,Individual,amritsar,Punjab,INACTIVE,4084.17,5812.0,1,0,0,4.2472460744778,4.2472460744778,0.4191404794435474,0.4191404794435474,0.8107067445037883,0,0,0,0,0,1,1.9832315237770423e-05,1.0,0,6.15,LOW,1,0.270743,79.99,0,LOW,2,2,42861.28999999999,0,26.7,28.07,0.0,2,5595,85.58,0,30.61,MEDIUM,NO_MAJOR_SIGNAL
MCH6172,3,28662.29,9554.096666666666,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Raja Inc,Food,Sole Proprietor,Hyderabad,Telangana,ACTIVE,0.105,5812.0,1,0,0,90990.39682539683,90990.39682539683,0.684076512234505,0.684076512234505,0.6118494596944479,0,0,0,0,0,0,0.4248753667217092,1.0,0,12.85,LOW,1,0.05971,7.19,0,LOW,3,3,28662.29,0,22.356666666666666,25.35,0.0,3,1191,87.44,1,24.49,LOW,SUSPICIOUS_NETWORK_COMPONENT
MCH6174,3,10255.58,3418.526666666666,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.1956278723139982,0,0,0,0,0,0,0.0,1.0,0,4.4,LOW,1,0.269951,75.82,0,LOW,3,3,10255.58,0,16.176666666666666,21.38,0.0,3,2379,62.6,1,30.46,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH6175,1,0.1482054,0.1482054,1,1,0,0,0,0.0,0.0,0.0,2.0,255.07,0.0,0.0,2.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.0054651596075021,0,0,0,1,0,0,0.0,1.0,0,25.69,MEDIUM,1,0.007077,3.34,0,LOW,1,1,0.1482054,0,17.95,17.95,0.0,1,1355,18.21,0,18.41,LOW,NO_MAJOR_SIGNAL
MCH6176,4,62024.13,15506.0325,4,2,1,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"TANDON, BADAL AND NATARAJAN",TRAVEL,PRIVATE_LIMITED,Hyderabad,Telangana,ACTIVE,2925.84,4131.0,1,0,0,4.299685731277172,4.299685731277172,0.8575332256862501,0.8575332256862501,0.9405042851819648,1,0,0,0,0,0,2.0077179742055947e-05,1.0,0,13.99,LOW,1,0.217347,47.34,0,LOW,4,4,62024.13,0,29.385,42.7,0.0,4,4051,96.75,1,34.78,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH6177,1,19026.73,19026.73,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.3918767854924854,0,0,0,0,0,0,0.0,1.0,0,2.63,LOW,1,0.267828,69.97,0,LOW,1,1,19026.73,0,25.95,25.95,0.0,1,2099,48.71,0,22.91,LOW,NO_MAJOR_SIGNAL
MCH6178,6,45658.26371200001,7609.710618666668,6,2,1,0,1,0.1666666666666666,0.0,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.9825487517078624,0.9825487517078624,0.8407651223450503,0,0,1,0,0,0,0.0,1.0,1,14.12,LOW,1,0.079546,11.04,0,LOW,6,6,83072.503712,0,27.626666666666665,42.23,0.0,6,1049,99.53,1,27.69,MEDIUM,MANY_CONNECTED_USERS|SUSPICIOUS_NETWORK_COMPONENT
MCH6179,2,21480.5,10740.25,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.4531114147310893,1,0,0,0,0,0,0.0,1.0,0,14.36,LOW,1,0.195078,40.06,0,LOW,2,2,21480.5,0,30.475,36.9,0.0,2,2642,74.15,0,26.37,MEDIUM,NO_MAJOR_SIGNAL
MCH6180,3,42612.93,14204.31,3,2,0,1,0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,Thakur and Sons,Apparel,Private Limited,LKO,Uttar Pradesh,ACTIVE,699.96,6990.0,1,0,0,19.293031030344583,19.293031030344583,0.684076512234505,0.684076512234505,0.8074773320084462,0,1,0,0,0,0,9.008789850560388e-05,1.0,0,10.79,LOW,1,0.195488,40.39,0,LOW,3,3,42612.93,0,23.80666666666667,25.45,0.0,3,3085,91.5,1,30.54,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH6181,3,28746.23,9582.076666666666,3,2,0,0,0,0.0,0.0,0.0,1.0,272.77,1.0,0.0,0.3333333333333333,,,,,,,0.0,,0,0,0,0.0,0.0,0.684076512234505,0.684076512234505,0.6133399577692212,0,0,0,1,1,0,0.0,1.0,0,14.82,LOW,1,0.193291,39.06,0,LOW,3,3,28746.23,1,32.50333333333333,55.62,0.3333333333333333,3,534,87.46,1,32.96,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH6182,1,4152.09,4152.09,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.0890572599677058,0,0,0,0,0,0,0.0,1.0,0,1.11,LOW,1,0.257285,57.81,0,LOW,1,1,4152.09,0,18.18,18.18,0.0,1,5247,26.52,1,21.64,LOW,SUSPICIOUS_NETWORK_COMPONENT
MCH6183,3,53359.23,17786.41,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Goel, Swaminathan and Padmanabhan",Grocery,PRIVATE_LIMITED,ASR,Punjab,ACTIVE,0.817,5411.0,1,0,0,21769.391676866588,21769.391676866588,0.684076512234505,0.684076512234505,0.9006334616817787,0,0,0,0,0,0,0.1016511477553595,1.0,0,9.45,LOW,1,0.190397,37.04,0,LOW,3,3,53359.229999999996,0,25.08666666666667,30.64,0.0,3,1039,93.21,1,29.44,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH6184,3,17565.9915479,5855.330515966667,3,3,1,0,0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Peri-R0ut,Bus/Taxi,SOLE-PROPRIETOR,MUMBAI,Maharashtra,ACTIVE,1637.73,4131.0,1,0,0,2.575272185260493,2.575272185260493,0.684076512234505,0.684076512234505,0.3549869581418457,1,0,0,0,0,0,1.2025112015066736e-05,1.0,0,11.86,LOW,1,0.202887,41.73,0,LOW,3,3,17565.9915479,0,25.903333333333336,38.77,0.0,3,475,73.82,1,29.84,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH6185,1,8224.15,8224.15,1,1,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.1578685877530741,1,0,0,0,0,0,0.0,1.0,0,21.46,LOW,1,0.085118,12.68,0,LOW,1,1,8224.15,0,39.62,39.62,0.0,1,2389,32.16,1,26.52,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH6186,1,0.663806,0.663806,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.0217364302571109,0,0,0,0,0,0,0.0,1.0,0,0.78,LOW,1,0.24895,54.1,0,LOW,1,1,0.663806,0,14.49,14.49,0.0,1,4078,20.42,0,14.74,LOW,NO_MAJOR_SIGNAL
MCH6187,2,-14932.577839,-7466.2889195,2,2,1,0,1,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,"Shanker, Sastry and Rattan",TRAVEL,Individual,Dilli,Delhi,ACTIVE,327.19,4131.0,1,0,0,-23.819428831871388,23.819428831871388,0.4191404794435474,0.4191404794435474,0.2959880760154018,1,0,1,0,0,0,0.0001112236995675,1.0,0,18.58,LOW,1,0.008648,3.48,0,LOW,2,2,14933.022160999999,0,31.189999999999998,34.68,0.0,2,4111,63.74,0,20.41,LOW,NO_MAJOR_SIGNAL
MCH6188,2,8855.279999999999,4427.639999999999,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Batta, Choudhary and Bhalla",transprt,PRIVATE-LIMITED,kolkata,West Bengal,ACTIVE,0.163,4131.0,1,0,0,27162.435582822083,27162.435582822083,0.4191404794435474,0.4191404794435474,0.1687989069680785,1,0,0,0,0,0,0.1268337119295336,1.0,0,14.84,LOW,1,0.0917,13.15,0,LOW,2,2,8855.279999999999,0,28.1,35.75,0.0,2,1145,54.59,1,24.06,LOW,SUSPICIOUS_NETWORK_COMPONENT
MCH6189,2,44133.53,22066.765,2,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.8237486026580549,0,0,0,0,0,0,0.0,1.0,0,6.21,LOW,1,0.272173,87.88,0,MEDIUM,2,2,44133.53,0,28.665,29.8,0.0,2,1155,85.83,1,37.44,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH6190,3,32642.39,10880.796666666669,3,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pal Ltd,CLOTHS,PRIVATE_LIMITED,Ludhiana,Punjab,ACTIVE,376.59,6990.0,1,0,0,27.89295166272781,27.89295166272781,0.684076512234505,0.684076512234505,0.6769345422928829,0,0,0,0,0,0,0.0001302448223123,1.0,0,6.81,LOW,1,0.264373,65.18,0,LOW,3,3,32642.39,1,31.183333333333334,48.12,0.3333333333333333,3,173,88.82,1,33.78,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH6191,1,7930.5,7930.5,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.154018134393243,0,0,0,0,0,0,0.0,1.0,0,1.44,LOW,1,0.259347,59.6,0,LOW,1,1,7930.5,0,19.33,19.33,0.0,1,4110,31.76,0,17.82,LOW,NO_MAJOR_SIGNAL
MCH6192,1,22281.82,22281.82,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.133461681778661,0.133461681778661,0.476089926717178,0,0,0,0,0,0,0.0,1.0,0,3.05,LOW,1,0.271042,82.08,0,MEDIUM,1,1,22281.82,0,27.88,27.88,0.0,1,390,53.99,0,26.28,MEDIUM,NO_MAJOR_SIGNAL
MCH6193,2,32250.83,16125.415,2,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.6704757173021985,0,0,0,0,0,0,0.0,1.0,0,5.45,LOW,1,0.272815,94.63,0,MEDIUM,2,2,32250.83,1,39.165,56.05,0.5,2,4724,82.7,1,39.11,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH6194,2,18150.72,9075.36,2,1,1,0,0,0.5,0.0,0.0,1.0,1239.17,0.0,0.0,0.5,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.3679046081232145,1,0,0,1,0,0,0.0,1.0,0,26.44,MEDIUM,1,0.082461,11.94,0,LOW,2,2,18150.72,0,32.14,45.78,0.0,2,1257,68.8,1,32.02,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH6195,2,3347.7837608,1673.8918804,2,1,0,0,0,0.0,0.0,0.0,1.0,-1520.53,0.0,1.0,0.5,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.0748975282573593,0,0,0,1,0,0,0.0,1.0,0,14.97,LOW,1,0.176096,29.93,0,LOW,2,2,3347.7837608,0,14.555,16.07,0.0,2,2216,46.99,0,20.37,LOW,NO_MAJOR_SIGNAL
MCH6196,2,35400.09,17700.045,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.7164327412743758,1,0,0,0,0,0,0.0,1.0,0,15.68,LOW,1,0.189218,36.59,0,LOW,2,2,35400.09,0,35.004999999999995,42.55,0.0,2,2611,83.65,0,27.81,MEDIUM,NO_MAJOR_SIGNAL
MCH6197,3,33356.98,11118.993333333334,3,2,2,0,0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Koshy, Shah and Ratta",transprt,Partnership,bengaluru,Karnataka,ACTIVE,1491.79,4131.0,1,0,0,6.453457479493316,6.453457479493316,0.684076512234505,0.684076512234505,0.6883616941994783,1,0,0,0,0,0,3.013411534498736e-05,1.0,0,20.2,LOW,1,0.126518,18.23,0,LOW,3,3,33356.98,0,35.4,46.09,0.0,3,827,89.07,1,32.2,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH6198,2,0.7879214,0.3939607,2,1,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rana-Sabharwal,Retail,Individual,Bombay,Maharashtra,ACTIVE,410.5,5311.0,1,0,0,-0.9990402906211936,0.9990402906211936,0.4191404794435474,0.4191404794435474,0.0234753446776797,1,0,0,0,0,0,4.664971520697523e-06,1.0,0,12.21,LOW,1,0.17801,30.65,0,LOW,2,2,0.7879214,0,21.745,30.05,0.0,2,1158,42.15,1,24.24,LOW,SUSPICIOUS_NETWORK_COMPONENT
MCH6199,2,32002.95,16001.475,2,2,1,0,0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.665755806732083,1,0,0,0,0,0,0.0,1.0,0,15.42,LOW,1,0.190938,37.59,0,LOW,2,2,32002.95,1,50.230000000000004,56.97,0.5,2,5770,82.59,1,34.28,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH6200,1,12749.14,12749.14,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"Kapadia, Bail and Badal",TRAVEL,PRIVATE_LIMITED,Chennai,Tamil Nadu,ACTIVE,1183.13,4131.0,1,0,0,9.775772738414204,9.775772738414204,0.133461681778661,0.133461681778661,0.2455595578189044,0,0,0,0,0,0,4.5647509760750056e-05,1.0,0,1.9,LOW,1,0.259296,59.19,0,LOW,1,1,12749.14,1,52.69,52.69,1.0,1,4917,38.88,1,27.04,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
MCH6201,2,2548.409983,1274.2049915,2,2,0,0,0,0.0,0.0,0.0,1.0,696.63,0.0,0.0,0.5,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.0637187926965594,0,0,0,1,0,0,0.0,1.0,0,14.91,LOW,1,0.176792,30.27,0,LOW,2,2,2548.409983,0,15.7,18.72,0.0,2,2808,45.93,0,20.42,LOW,NO_MAJOR_SIGNAL
MCH6202,2,20765.75,10382.875,2,2,0,0,0,0.0,0.0,0.0,1.0,7361.16,0.0,0.0,0.5,,,,,,,0.0,,0,0,0,0.0,0.0,0.4191404794435474,0.4191404794435474,0.4357222705254006,0,0,0,1,0,0,0.0,1.0,0,16.77,LOW,1,0.182228,33.67,0,LOW,2,2,20765.75,0,23.845,29.66,0.0,2,1885,73.01,1,30.64,MEDIUM,SUSPICIOUS_NETWORK_COMPONENT
MCH6203,4,41491.75,10372.9375,4,2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,,0,0,0,0.0,0.0,0.8575332256862501,0.8575332256862501,0.7955533474102596,0,0,0,0,0,0,0.0,1.0,0,8.27,LOW,1,0.272271,89.99,0,MEDIUM,4,4,41491.75,2,37.47,54.21,0.5,4,749,94.09,1,40.7,MEDIUM,HIGH_NETWORK_CHARGEBACK_RATE|SUSPICIOUS_NETWORK_COMPONENT
