complaint_id,txn_id,user_id,merchant_id,transaction_timestamp,reported_timestamp,disputed_amount,reason_code,complaint_text,resolution_status,bank_response_timestamp,severity,channel,complaint_id_raw,txn_id_raw,user_id_raw,merchant_id_raw,disputed_amount_negative_flag,disputed_amount_missing_flag,txn_id_missing_flag,transaction_timestamp_missing_flag,reported_timestamp_missing_flag,bank_response_timestamp_missing_flag,critical_flag,high_flag
CBK0001055,TXN00016717,USR80656,MCH8828,2026-01-27 00:00:00,,3272.08,delivery issue,suspicious high-value payment disputed by customer.,OPEN,2026-02-16 15:46:43,MEDIUM,Call Center,CBK0001055,TXN00016717,USR80656,MCH8828,0,0,0,0,1,0,0,0
CBK0001352,TXN00010946,USR94542,MCH6061,2026-03-25 00:00:00,2026-03-29 02:21:00,562.29,DUP_DEBIT,user claims account was compromised before transaction.,Closed,,HIGH,ivr,CBK0001352,TXN00010946,USR94542,mch6061,0,0,0,0,0,1,0,1
CBK0002596,TXN00013632,USR34733,MCH8154,2026-08-01 00:00:00,,1178.89,scam,Payment made to unknown merchant as per customer statement.,PENDING_BANK,2026-01-18 15:45:36,MEDIUM,CHATBOT,CBK0002596,TXN00013632,usr34733,MCH8154,0,0,0,0,1,0,0,0
CBK0000781,TXN00004717,USR34703,MCH2065,2026-01-11 05:47:02,2026-01-21 15:47:02,0.2239,service failed,Complaint received after multiple failed attempts.,Pending Bank,2026-01-25 00:00:00,HIGH,Email,CBK0000781,TXN00004717,USR34703,MCH2065,0,0,0,0,0,0,0,1
CBK0000961,TXN00012729,USR13686,MCH2588,2026-02-20 00:00:00,2026-02-23 04:28:02,1232.87,service failed,Complaint received after multiple failed attempts.,Pending Bank,2026-03-19 00:00:00,LOW,Call Center,CBK0000961,TXN00012729,USR 13686,MCH2588,0,0,0,0,0,0,0,0
CBK0002281,TXN00016639,USR51332,MCH6850,2026-03-04 00:00:00,2026-03-04 00:00:00,2539.68,merchant service issue,User says UPI PIN was not entered by them.,PENDING_BANK,2026-03-25 21:38:11,HIGH,App,CBK0002281,TXN00016639,USR 51332,MCH6850,0,0,0,0,0,0,0,1
CBK0002131,TXN00005025,USR12936,MCH9937,2026-02-28 00:00:00,2026-03-05 18:25:00,1283.51,extra amount deducted,User claims account was compromised before transaction. NA,RESOLVED,2026-03-25 00:00:00,LOW,ivr,CBK0002131,TXN00005025,USR12936,MCH9937,0,0,0,0,0,0,0,0
CBK0001802,TXN00015492,USR31275,MCH4473,2026-01-22 00:00:00,2026-01-25 02:09:52,2618.19,incorrect amount,Customer says transaction was not authorized.,IN_PROGRESS,2026-02-04 02:09:52,HIGH,chatbot,CBK0001802,TXN00015492,USR31275,MCH-4473,0,0,0,0,0,0,0,1
CBK0002066,TXN00014413,USR86472,MCH3992,2026-03-29 00:00:00,2026-04-01 21:21:33,,amount mismatch,User reports money deducted but merchant denies receiving payment.,WIP,,LOW,ivr,CBK0002066,TXN00014413,USR86472,MCH3992,0,1,0,0,0,1,0,0
CBK0002774,TXN00007924,USR36664,MCH6959,2026-01-01 00:00:00,2026-02-01 00:00:00,2197.57,login compromised,User reports money deducted but merchant denies receiving payment.,RESOLVED,2026-01-15 00:00:00,MEDIUM,App,CBK0002774,TXN00007924,USR36664,MCH6959,0,0,0,0,0,0,0,0
CBK0000916,TXN00017437,USR-25761,9926,2026-01-11 00:00:00,,,login compromised,CUSTOMER SAYS TRANSACTION WAS NOT AUTHORIZED.,In Progress,2026-02-03 20:32:00,MEDIUM,App,CBK0000916,TXN00017437,USR-25761,9926,0,1,0,0,1,0,0,0
CBK0001366,TXN00005968,USR64733,MCH3045,2026-03-19 00:00:00,2026-03-21 00:00:00,2917.69,customer issue,customer says transaction was not authorized.,Pending Bank,2026-04-04 04:31:22,CRITICAL,Call Center,CBK0001366,TXN00005968,usr64733,MCH-3045,0,0,0,0,0,0,1,0
CBK0001872,TXN00008853,USR43455,MCH8391,2026-02-15 00:00:00,2026-02-17 13:35:00,6353.75,merchant service issue,COMPLAINT RECEIVED AFTER MULTIPLE FAILED ATTEMPTS.,RESOLVED,,MEDIUM,Call Center,CBK0001872,TXN00008853,USR43455,MCH8391,0,0,0,0,0,1,0,0
CBK0001716,TXN00008167,USR60833,MCH6947,2026-03-17 00:00:00,2026-03-21 11:09:56,2598.82,double debit,Merchant service was not delivered after payment.,PENDING_BANK,2026-03-26 00:00:00,MEDIUM,Branch,CBK0001716,TXN00008167,USR60833,MCH6947,0,0,0,0,0,0,0,0
CBK0002223,TXN00017647,USR_58113,MCH3117,2026-01-21 00:00:00,2026-01-22 00:00:00,3677.06,Merchant Not Delivered,customer complaint text unclear due to poor call center notes.,In Progress,2026-02-05 00:00:00,MEDIUM,chatbot,CBK0002223,TXN00017647,usr_58113,MCH3117,0,0,0,0,0,0,0,0
CBK0001478,TXN00017175,USR46590,MCH7833,,2026-01-31 03:03:07,-2616.12,no service,Customer says amount was debited twice. pls check asap,OPEN,2026-02-17 03:03:00,HIGH,App,CBK0001478,TXN00017175,USR46590,mch7833,1,0,0,1,0,0,0,1
CBK0002587,TXN00001705,USR32842,MCH3100,2026-03-22 23:32:00,2026-03-26 00:00:00,2583.16,DUP_DEBIT,Customer complaint text unclear due to poor call center notes.,PENDING_BANK,2026-04-13 15:32:45,LOW,IVR,CBK0002587,TXN00001705,USR32842,MCH-3100,0,0,0,0,0,0,0,0
CBK0002581,TXN00015481,USR62660,MCH4181,2026-01-15 00:00:00,2026-01-17 09:49:00,2917.55,Service Not Provided,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,RESOLVED,2026-02-01 09:49:51,LOW,ivr,CBK0002581,TXN00015481,USR62660,MCH4181,0,0,0,0,0,0,0,0
CBK0000937,TXN00009444,USR22327,MCH5615,2026-02-07 00:00:00,,855.85,dispute raised,Merchant service was not delivered after payment.,OPEN,,MEDIUM,App,CBK0000937,TXN00009444,USR22327,MCH-5615,0,0,0,0,1,1,0,0
CBK0000679,TXN00019297,USR35700,MCH4758,2026-02-24 08:24:53,2026-02-24 12:24:00,1314.28,Account Takeover,Customer complaint text unclear due to poor call center notes.,Pending Bank,,LOW,IVR,CBK0000679,TXN00019297,USR35700,MCH4758,0,0,0,0,0,1,0,0
CBK0000493,TXN00001975,USR66286,MCH7546,2026-01-21 09:21:00,2026-02-05 00:00:00,943.72,extra amount deducted,Merchant service was not delivered after payment. details missing,Open,2026-02-17 00:00:00,HIGH,IVR,CBK0000493,TXN00001975,USR66286,MCH7546,0,0,0,0,0,0,0,1
CBK0000647,TXN00019004,USR46725,MCH2065,2026-02-07 00:00:00,2026-02-13 17:00:51,-3381.39,suspicious transaction,Suspicious high-value payment disputed by customer.,In Progress,2026-02-26 17:00:51,MEDIUM,CHATBOT,CBK0000647,TXN00019004,USR46725,MCH2065,1,0,0,0,0,0,0,0
CBK0000855,TXN00013194,USR66001,MCH2030,2026-01-06 00:00:00,2026-02-21 00:00:00,,account hacked,User says UPI PIN was not entered by them.,Pending Bank,,MEDIUM,Branch,CBK0000855,TXN00013194,USR66001,MCH2030,0,1,0,0,0,1,0,0
CBK0001233,TXN34198,USR98515,MCH3927,2026-03-21 00:00:00,2026-03-23 00:00:00,2387.46,login compromised,Customer complaint text unclear due to poor call center notes.,Pending Bank,2026-03-23 00:00:00,HIGH,chatbot,CBK0001233,TXN34198,USR98515,MCH3927,0,0,0,0,0,0,0,1
CBK0000542,TXN00003675,USR92063,MCH3454,2026-01-15 12:53:18,2026-01-18 23:53:18,1047.52,double debit,Customer complaint text unclear due to poor call center notes.,Pending Bank,2026-02-04 00:00:00,MEDIUM,IVR,CBK0000542,TXN00003675,USR 92063,MCH3454,0,0,0,0,0,0,0,0
CBK0000623,TXN00012588,USR78593,MCH9191,2026-03-24 00:00:00,2026-03-27 02:42:00,1181.22,Customer Dispute,merchant service was not delivered after payment.,PENDING_BANK,2026-04-07 00:00:00,CRITICAL,Call Center,CBK0000623,TXN00012588,USR78593,MCH9191,0,0,0,0,0,0,1,0
CBK0001033,TXN00004562,USR35882,MCH9511,2026-03-02 00:00:00,2026-02-10 00:00:00,-2226.56,amount mismatch,Merchant service was not delivered after payment.,Pending Bank,2026-07-03 00:00:00,HIGH,chatbot,CBK0001033,TXN00004562,USR35882,MCH9511,1,0,0,0,0,0,0,1
CBK0000731,TXN00009087,USR31359,MCH1258,2026-02-02 11:18:00,2026-02-18 00:18:00,0.7838,FRAUD,Complaint received after multiple failed attempts.,Pending Bank,2026-03-14 00:00:00,MEDIUM,App,CBK0000731,TXN00009087,USR31359,MCH1258,0,0,0,0,0,0,0,0
CBK0001331,,USR92614,MCH9178,,2026-03-16 00:00:00,4117.99,double debit,Payment made to unknown merchant as per cust statement.,Resolved,2026-04-08 00:00:00,CRITICAL,Call Center,CBK0001331,,USR 92614,MCH9178,0,0,1,1,0,0,1,0
CBK0002755,TXN00002471,USR-90893,MCH8779,2026-01-24 22:24:58,2026-01-25 17:24:58,2207.71,scam,User says UPI PIN was not entered by them.,CLOSED,2026-02-24 00:00:00,HIGH,ivr,CBK0002755,TXN00002471,USR-90893,MCH8779,0,0,0,0,0,0,0,1
CBK0000770,TXN51555,USR56287,MCH8779,2026-03-08 00:00:00,2026-03-11 00:00:00,2417.43,item not received,User reports money deducted but merchant denies receiving payment.,CLOSED,,HIGH,CHATBOT,CBK0000770,TXN51555,USR56287,MCH8779,0,0,0,0,0,1,0,1
CBK0001857,TXN00008788,USR99849,MCH3643,2026-03-13 05:35:47,2026-03-15 00:00:00,8276.16,fraud,Customer complaint text unclear due to poor call center notes.,IN_PROGRESS,2026-04-02 15:35:47,MEDIUM,CHATBOT,CBK0001857,TXN00008788,USR99849,MCH3643,0,0,0,0,0,0,0,0
CBK0000335,TXN00001134,USR18760,MCH9451,2026-03-06 21:05:23,2026-03-17 05:05:00,1881.35,Customer Dispute,User reports money deducted but merchant denies receiving payment.,PENDING_BANK,2026-04-09 00:00:00,HIGH,ivr,CBK0000335,TXN00001134,USR18760,MCH9451,0,0,0,0,0,0,0,1
CBK0000791,TXN00007791,USR24536,MCH6890,,2026-03-10 00:00:00,1735.16,FRAUD,Suspicious high-value payment disputed by customer.,IN_PROGRESS,2026-04-01 00:00:00,LOW,ivr,CBK0000791,TXN00007791,USR24536,MCH6890,0,0,0,1,0,0,0,0
CBK0000047,TXN74133,USR46927,MCH2711,2026-03-27 00:00:00,2026-04-26 00:00:00,0.546,Wrong Amount,User reports money deducted but merchant denies receiving payment.,Open,,MEDIUM,Branch,CBK0000047,TXN74133,USR46927,MCH2711,0,0,0,0,0,1,0,0
CBK0000311,TXN00003364,USR18722,MCH6415,2026-03-29 00:00:00,2026-03-30 00:00:00,2940.2,Service Not Provided,Customer complaint text unclear due to poor call center notes.,Closed,2026-04-26 00:00:00,LOW,chatbot,CBK0000311,TXN00003364,USR18722,MCH6415,0,0,0,0,0,0,0,0
CBK0001689,TXN00012952,USR-63160,MCH8078,2026-09-01 00:00:00,2026-01-11 09:46:20,277.65,Duplicate Debit,user says upi pin was not entered by them.,PENDING_BANK,2026-01-19 09:46:00,LOW,CHATBOT,CBK0001689,TXN00012952,USR-63160,MCH8078,0,0,0,0,0,0,0,0
CBK0000132,TXN-00016038,USR11624,MCH5300,2026-03-23 08:28:00,2026-03-23 00:00:00,447.63,merchant service issue,Complaint received after multiple failed attempts.,CLOSED,,HIGH,App,CBK0000132,txn-00016038,usr11624,MCH5300,0,0,0,0,0,1,0,1
CBK0002525,TXN00009115,USR60789,3104,2026-02-03 23:08:00,2026-02-14 00:08:00,1575.8,scam,customer says amount was debited twice.,OPEN,,LOW,CHATBOT,CBK0002525,TXN00009115,USR60789,3104,0,0,0,0,0,1,0,0
CBK0001640,TXN00009672,USR-72121,MCH4035,2026-01-31 00:00:00,,478.93,Merchant Not Delivered,Complaint received after multiple failed attempts.,Closed,,LOW,Branch,CBK0001640,TXN00009672,USR-72121,MCH 4035,0,0,0,0,1,1,0,0
CBK0000083,TXN00019136,USR46902,4705,2026-02-10 00:00:00,,264.95,suspicious transaction,Suspicious high-value payment disputed by customer.,OPEN,2026-02-28 00:00:00,HIGH,Email,CBK0000083,TXN00019136,USR46902,4705,0,0,0,0,1,0,0,1
CBK0001329,TXN00009229,USR61206,MCH8097,2026-03-06 00:00:00,2026-03-14 00:00:00,1300.37,dispute raised,User says UPI PIN was not entered by them.,CLOSED,,HIGH,ivr,CBK0001329,TXN00009229,USR61206,MCH8097,0,0,0,0,0,1,0,1
CBK0001763,TXN00006338,USR58810,MCH7667,2026-02-14 00:00:00,2026-02-24 19:50:25,1656.18,service failed,User reports money deducted but merchant denies receiving payment.,Open,2026-02-24 00:00:00,LOW,CHATBOT,CBK0001763,TXN00006338,usr58810,MCH7667,0,0,0,0,0,0,0,0
CBK0000167,TXN00012360,USR86156,MCH2438,2026-02-01 00:00:00,2026-02-05 00:00:00,-5341.0,dispute raised,User reports money deducted but merchant denies receiving payment.,CLOSED,2026-02-14 00:00:00,LOW,Branch,CBK0000167,TXN00012360,usr86156,MCH2438,1,0,0,0,0,0,0,0
CBK0000505,TXN00000437,USR87914,MCH3324,2026-06-03 00:00:00,2026-03-09 05:21:00,0.3962,double debit,User reports money deducted but merchant denies receiving payment.,In Progress,2026-03-30 00:00:00,LOW,IVR,CBK0000505,TXN00000437,USR87914,MCH3324,0,0,0,0,0,0,0,0
CBK0001168,TXN00005941,USR56021,MCH1185,2026-06-03 00:00:00,2026-03-22 14:23:38,8630.24,extra amount deducted,Suspicious high-value payment disputed by customer.,In Progress,2026-03-29 00:00:00,HIGH,Email,CBK0001168,TXN00005941,USR56021,MCH1185,0,0,0,0,0,0,0,1
CBK0000796,TXN00007069,USR87558,MCH3466,2026-02-19 07:25:50,2026-02-14 07:25:50,0.5834,FRAUD,MERCHANT SERVICE WAS NOT DELIVERED AFTER PAYMENT.,RESOLVED,2026-02-22 00:00:00,MEDIUM,CHATBOT,CBK0000796,TXN00007069,USR 87558,mch3466,0,0,0,0,0,0,0,0
CBK0001930,TXN00000462,USR44849,MCH6811,2026-01-07 17:21:00,2026-01-10 00:21:21,9759.54,complaint,SUSPICIOUS HIGH-VALUE PAYMENT DISPUTED BY CUSTOMER.,IN_PROGRESS,2026-01-17 00:00:00,LOW,IVR,CBK0001930,TXN00000462,USR44849,MCH6811,0,0,0,0,0,0,0,0
CBK0001622,TXN-00003616,USR-88037,MCH2915,2026-01-09 00:00:00,2026-01-09 00:00:00,5374.95,ATO,Customer says amount was debited twice.,Resolved,,LOW,Call Center,CBK0001622,txn-00003616,USR-88037,MCH2915,0,0,0,0,0,1,0,0
CBK0000943,TXN00005379,USR79175,MCH8672,2026-03-13 00:00:00,2026-03-20 00:00:00,318.82,unauthorized_transaction,Customer says amount was debited twice. NA,Resolved,2026-04-18 00:00:00,HIGH,Branch,CBK0000943,TXN00005379,USR79175,MCH8672,0,0,0,0,0,0,0,1
CBK0000107,TXN00017349,USR-51854,MCH2065,2026-03-14 00:00:00,2026-03-15 15:43:00,1441.68,merchant service issue,CUSTOMER COMPLAINT TEXT UNCLEAR DUE TO POOR CALL CENTER NOTES.,CLOSED,2026-03-25 00:00:00,MEDIUM,App,CBK0000107,TXN00017349,USR-51854,MCH2065,0,0,0,0,0,0,0,0
CBK0001418,TXN00017042,USR-71503,MCH7873,2026-01-14 00:00:00,2026-01-22 12:51:19,0.1707,not delivered,User claims account was compromised before transaction.,RESOLVED,,LOW,chatbot,CBK0001418,TXN00017042,USR-71503,MCH7873,0,0,0,0,0,1,0,0
CBK0002054,TXN00014488,USR-98293,MCH4980,2026-01-29 03:41:00,2026-02-01 02:41:16,7101.31,delivery issue,Complaint received after multiple failed attempts.,Closed,2026-02-03 02:41:00,MEDIUM,Email,CBK0002054,TXN00014488,USR-98293,MCH4980,0,0,0,0,0,0,0,0
CBK0000827,TXN00014268,USR35403,MCH2320,2026-03-26 19:49:23,2026-03-29 00:00:00,0.1797,merchant service issue,User says UPI PIN was not entered by them. pls check asap,Open,,MEDIUM,chatbot,CBK0000827,TXN00014268,USR35403,MCH2320,0,0,0,0,0,1,0,0
CBK0000915,TXN00012512,USR69408,MCH6683,2026-03-16 00:00:00,2026-03-18 00:00:00,0.3164,DUP_DEBIT,Merchant service was not delivered after payment.,Rejected,,MEDIUM,Email,CBK0000915,TXN00012512,USR69408,MCH6683,0,0,0,0,0,1,0,0
CBK0000780,TXN00003784,USR91599,MCH2065,2026-03-28 17:20:00,,3118.57,suspicious transaction,Customer says transaction was not authorized.,WIP,2026-04-12 23:20:37,HIGH,CHATBOT,CBK0000780,TXN00003784,USR91599,MCH2065,0,0,0,0,1,0,0,1
CBK0000261,TXN00003908,USR92765,MCH6368,2026-02-20 00:00:00,2026-02-26 00:00:00,6597.26,not done by me,Customer says amount was debited twice.,IN_PROGRESS,2026-03-06 00:00:00,CRITICAL,ivr,CBK0000261,TXN00003908,USR92765,MCH-6368,0,0,0,0,0,0,1,0
CBK0000831,TXN00013412,USR57382,MCH1320,,2026-01-21 00:00:00,90.88,not delivered,User says UPI PIN was not entered by them.,Rejected,2026-02-08 00:00:00,LOW,chatbot,CBK0000831,TXN00013412,USR57382,MCH1320,0,0,0,1,0,0,0,0
CBK0001025,TXN00015661,USR47242,1664,2026-01-20 00:00:00,2026-01-23 11:54:20,1840.53,double debit,user reports money deducted but merchant denies receiving payment.,Open,2026-02-06 00:00:00,HIGH,CHATBOT,CBK0001025,TXN00015661,USR47242,1664,0,0,0,0,0,0,0,1
CBK0002512,,USR17699,MCH1556,2026-03-17 01:32:53,2026-03-17 00:00:00,,not delivered,Payment made to unknown merchant as per cust statement.,RESOLVED,2026-04-14 06:32:00,HIGH,Branch,CBK0002512,,USR17699,MCH1556,0,1,1,0,0,0,0,1
CBK0000112,TXN00002800,USR33650,MCH4226,2026-01-02 00:00:00,2026-01-05 00:00:00,9291.46,item not received,User claims account was compromised before transaction. urgent,Rejected,2026-01-15 09:02:47,LOW,Email,CBK0000112,TXN00002800,USR33650,mch4226,0,0,0,0,0,0,0,0
CBK0002603,TXN00009920,USR72778,MCH3738,2026-02-25 00:00:00,2026-03-07 00:00:00,1507.51,Fraud Suspected,Customer complaint text unclear due to poor call center notes.,Pending Bank,2026-03-09 18:15:06,LOW,IVR,CBK0002603,TXN00009920,USR72778,MCH3738,0,0,0,0,0,0,0,0
CBK0000516,TXN00018193,USR63557,MCH3988,2026-01-24 00:00:00,2026-01-27 00:00:00,-1923.55,Merchant Not Delivered,customer says transaction was not authorized.,Rejected,2026-02-25 00:00:00,LOW,App,CBK0000516,TXN00018193,USR63557,MCH 3988,1,0,0,0,0,0,0,0
CBK0000005,TXN00018300,USR55340,MCH6657,2026-03-23 18:36:28,2026-05-07 00:00:00,3125.63,FRAUD,Customer complaint text unclear due to poor call center notes.,In Progress,2026-05-18 00:00:00,LOW,Branch,CBK0000005,TXN00018300,USR55340,MCH6657,0,0,0,0,0,0,0,0
CBK0001054,TXN00003450,USR95613,MCH4039,2026-03-17 00:00:00,2026-03-19 19:19:00,-4925.7,no service,Payment made to unknown merchant as per customer statement. details missing,PENDING_BANK,,HIGH,ivr,CBK0001054,TXN00003450,USR95613,MCH4039,1,0,0,0,0,1,0,1
CBK0001344,TXN00018359,USR13263,MCH6933,2026-03-20 00:00:00,,0.333,DUP_DEBIT,Customer says transaction was not authorized.,WIP,2026-04-14 15:20:52,LOW,CHATBOT,CBK0001344,TXN00018359,USR13263,MCH6933,0,0,0,0,1,0,0,0
CBK0002380,TXN00007622,USR55947,7385,2026-03-30 00:00:00,2026-02-04 00:00:00,475.05,scam,Payment made to unknown merchant as per customer statement.,OPEN,,MEDIUM,App,CBK0002380,TXN00007622,USR55947,7385,0,0,0,0,0,1,0,0
CBK0000608,,USR-89430,MCH6891,2026-03-03 00:00:00,2026-03-05 00:00:00,947.39,merchant service issue,Customer complaint text unclear due to poor call center notes.,Rejected,,LOW,App,CBK0000608,,USR-89430,MCH-6891,0,0,1,0,0,1,0,0
CBK0001080,TXN00014582,USR75735,MCH7856,2026-03-29 00:00:00,2026-04-02 00:00:00,,unauthorized_transaction,User claims account was compromised before transaction.,In Progress,2026-04-11 00:00:00,HIGH,App,CBK0001080,TXN00014582,usr75735,MCH 7856,0,1,0,0,0,0,0,1
CBK0000624,TXN00000969,USR81017,MCH1148,2026-03-19 07:40:40,2026-04-19 00:00:00,0.6622,Customer Dispute,Customer says amount was debited twice.,IN_PROGRESS,2026-05-07 00:00:00,MEDIUM,chatbot,CBK0000624,TXN00000969,USR81017,MCH1148,0,0,0,0,0,0,0,0
CBK0002760,TXN00016683,USR_85320,MCH2780,2026-03-29 01:37:33,2026-03-31 00:00:00,8248.74,complaint,User claims account was compromised before transaction.,Closed,,MEDIUM,chatbot,CBK0002760,TXN00016683,usr_85320,MCH2780,0,0,0,0,0,1,0,0
CBK0002387,TXN00004951,USR76131,MCH1332,2026-03-08 07:51:04,2026-03-09 21:51:00,2386.57,not done by me,Customer says amount was debited twice.,IN_PROGRESS,2026-03-11 00:00:00,HIGH,Call Center,CBK0002387,TXN00004951,USR 76131,MCH1332,0,0,0,0,0,0,0,1
CBK0000964,TXN00002933,USR-15536,MCH3177,,2026-01-27 00:00:00,1870.77,login compromised,User says UPI PIN was not entered by them.,Resolved,2026-02-15 00:00:00,MEDIUM,Branch,CBK0000964,TXN00002933,USR-15536,MCH 3177,0,0,0,1,0,0,0,0
CBK0000137,TXN00005904,USR86701,MCH6915,2026-03-31 22:33:00,2026-03-31 00:00:00,-953.16,amount mismatch,User claims account was compromised before txn.,Open,,HIGH,chatbot,CBK0000137,TXN00005904,USR86701,MCH6915,1,0,0,0,0,1,0,1
CBK0000230,TXN00008604,USR33056,MCH2822,2026-02-21 03:47:49,2026-02-24 00:00:00,-1527.8,Account Takeover,customer complaint text unclear due to poor call center notes.,PENDING_BANK,2026-03-16 00:00:00,HIGH,CHATBOT,CBK0000230,TXN00008604,USR33056,MCH2822,1,0,0,0,0,0,0,1
CBK0000451,TXN00007457,USR71070,MCH9291,2026-01-10 08:18:00,2026-02-09 13:18:00,838.9,complaint,Customer says transaction was not authorized.,IN_PROGRESS,2026-03-11 00:00:00,MEDIUM,chatbot,CBK0000451,TXN00007457,USR 71070,MCH9291,0,0,0,0,0,0,0,0
CBK0002674,TXN00007519,USR53527,MCH8779,2026-03-03 00:00:00,2026-03-06 00:00:00,2490.54,no service,User claims account was compromised before transaction.,REJECTED,2026-03-06 00:00:00,LOW,IVR,CBK0002674,TXN00007519,USR53527,MCH8779,0,0,0,0,0,0,0,0
CBK0002748,TXN00006778,USR65191,MCH1320,2026-03-22 00:00:00,2026-02-04 00:00:00,1282.1,Service Not Provided,Complaint received after multiple failed attempts.,RESOLVED,2026-04-05 00:00:00,MEDIUM,CHATBOT,CBK0002748,TXN00006778,USR65191,MCH-1320,0,0,0,0,0,0,0,0
CBK0002175,TXN00003542,USR95702,MCH6520,2026-03-18 00:00:00,2026-03-20 20:30:00,0.1085,FRAUD,Customer says transaction was not authorized.,Closed,2026-03-22 20:30:52,LOW,CHATBOT,CBK0002175,TXN00003542,USR95702,MCH6520,0,0,0,0,0,0,0,0
CBK0001676,TXN00013539,USR90288,MCH8203,2026-02-09 10:20:56,2026-02-24 00:00:00,1619.34,merchant service issue,Complaint received after multiple failed attempts.,REJECTED,,MEDIUM,App,CBK0001676,TXN00013539,USR90288,MCH 8203,0,0,0,0,0,1,0,0
CBK0000753,TXN00011998,USR26558,3100,2026-01-24 05:54:36,2026-02-09 00:00:00,-1184.71,complaint,Merchant service was not delivered after payment.,REJECTED,2026-02-17 03:54:36,LOW,ivr,CBK0000753,TXN00011998,USR26558,3100,1,0,0,0,0,0,0,0
CBK0000690,TXN00016173,USR76780,MCH1506,2026-03-20 00:00:00,,8263.92,dispute raised,User claims account was compromised before transaction.,REJECTED,,LOW,CHATBOT,CBK0000690,TXN00016173,USR76780,MCH1506,0,0,0,0,1,1,0,0
CBK0001492,TXN00008497,USR_96797,MCH9634,2026-02-18 00:00:00,2026-02-20 00:00:00,316.81,charged twice,Merchant service was not delivered after payment.,Closed,,LOW,App,CBK0001492,TXN00008497,usr_96797,MCH9634,0,0,0,0,0,1,0,0
CBK0001022,TXN00016644,USR60881,MCH7777,2026-01-21 00:00:00,2026-01-26 00:00:00,0.898,fraud,Customer says amount was debited twice.,Resolved,2026-01-27 00:00:00,HIGH,CHATBOT,CBK0001022,TXN00016644,USR60881,MCH7777,0,0,0,0,0,0,0,1
CBK0000930,TXN00014399,USR39029,MCH4790,2026-03-04 14:44:00,2026-03-06 00:00:00,388.39,delivery issue,Customer says transaction was not authorized.,In Progress,2026-03-27 15:44:00,MEDIUM,App,CBK0000930,TXN00014399,USR39029,MCH4790,0,0,0,0,0,0,0,0
CBK0002331,TXN00009831,USR80038,MCH3995,2026-08-01 00:00:00,2026-09-01 00:00:00,2727.04,account hacked,Merchant service was not delivered after payment.,IN_PROGRESS,2026-02-03 00:00:00,MEDIUM,App,CBK0002331,TXN00009831,USR80038,MCH-3995,0,0,0,0,0,0,0,0
CBK0002057,TXN00004888,USR31743,MCH9344,2026-03-31 00:00:00,2026-04-01 00:00:00,1625.15,Service Not Provided,Merchant service was not delivered after payment.,Pending Bank,2026-04-28 00:00:00,CRITICAL,Call Center,CBK0002057,TXN00004888,USR31743,MCH9344,0,0,0,0,0,0,1,0
CBK0001465,TXN00004507,USR-77990,MCH9291,2026-01-21 00:00:00,2026-01-21 00:00:00,0.232,delivery issue,Merchant service was not delivered after payment.,OPEN,,MEDIUM,Branch,CBK0001465,TXN00004507,USR-77990,MCH9291,0,0,0,0,0,1,0,0
CBK0000658,TXN00005761,USR70617,MCH5954,2026-03-10 21:34:00,2026-03-18 06:34:15,3582.63,Service Not Provided,User claims account was compromised before transaction.,OPEN,2026-03-18 06:34:15,LOW,ivr,CBK0000658,TXN00005761,USR70617,MCH5954,0,0,0,0,0,0,0,0
CBK0000712,TXN00007650,USR28000,MCH5690,2026-03-23 00:00:00,2026-03-25 00:00:00,316.55,item not received,user reports money deducted but merchant denies receiving payment.,Rejected,2026-04-06 00:03:10,HIGH,chatbot,CBK0000712,TXN00007650,USR 28000,MCH5690,0,0,0,0,0,0,0,1
