component_id,user_count,merchant_count,edge_count,total_transactions,total_amount,total_chargebacks,chargeback_rate,network_density,max_shared_users_per_merchant,shared_merchant_count,avg_relationship_risk,max_relationship_risk,network_risk_score,risk_band,signals
30,6,3,8,8,77881.91,1,0.125,0.4444,4,2,30.35,54.28,45.34,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
2684,8,3,10,10,152129.27,1,0.1,0.4167,5,3,33.84,53.36,45.3,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
630,29,10,38,38,476368.19,5,0.1316,0.131,5,10,28.62,59.66,45.23,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
488,9,3,11,11,123621.25,1,0.0909,0.4074,6,3,26.47,52.86,45.19,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
422,17,6,22,22,224600.06,2,0.0909,0.2157,7,6,25.38,56.54,45.05,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
27,18,7,24,24,341287.46,3,0.125,0.1905,5,6,30.68,62.95,45.04,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
820,5,3,7,7,98133.08,1,0.1429,0.4667,3,3,29.05,53.91,45.01,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
3028,8,3,10,10,154453.07,1,0.1,0.4167,5,3,32.34,57.1,45.0,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
433,15,5,19,19,198410.95,2,0.1053,0.2533,6,5,26.39,50.53,44.99,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
203,28,9,36,36,428361.15,4,0.1111,0.1429,6,9,27.04,62.46,44.98,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
2395,16,8,23,23,263691.21,3,0.1304,0.1797,5,8,28.39,65.25,44.96,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
1008,6,3,8,8,117832.51,1,0.125,0.4444,4,3,28.35,55.14,44.94,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
3078,5,3,7,7,60648.73,1,0.1429,0.4667,3,3,28.62,58.05,44.92,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
304,6,3,8,8,105233.94,1,0.125,0.4444,4,3,28.08,54.61,44.89,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
613,5,3,7,7,101827.84,1,0.1429,0.4667,3,3,28.42,56.17,44.88,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
1049,19,4,22,22,236700.18,2,0.0909,0.2895,6,4,29.61,59.4,44.87,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
1702,13,5,17,17,175608.59,2,0.1176,0.2615,5,5,30.65,69.79,44.83,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
2401,16,5,20,20,258141.58,2,0.1,0.25,6,5,28.59,55.08,44.82,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
1681,6,1,6,6,48956.75,0,0.0,1.0,6,1,27.81,41.55,44.78,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
563,6,3,8,8,103022.36,1,0.125,0.4444,4,2,27.08,49.02,44.69,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
1446,5,3,7,7,59444.46,1,0.1429,0.4667,3,3,27.29,46.65,44.65,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
614,9,3,11,11,100598.24,1,0.0909,0.4074,6,3,23.76,59.31,44.65,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
1155,14,7,20,20,190433.57,3,0.15,0.2041,4,6,26.06,50.49,44.64,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
2391,8,3,10,10,128794.0,1,0.1,0.4167,5,2,30.44,55.14,44.62,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
201,6,3,8,8,95276.14,1,0.125,0.4444,4,3,26.67,45.11,44.61,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
342,6,3,8,8,86255.93,1,0.125,0.4444,4,3,26.55,52.41,44.59,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
4161,6,3,8,8,77321.56,1,0.125,0.4444,4,2,26.36,53.57,44.55,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
827,15,7,21,21,232601.31,3,0.1429,0.2,4,7,29.3,57.96,44.42,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
457,9,6,14,14,172717.03,2,0.1429,0.2593,4,4,27.39,49.15,44.39,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
685,13,5,17,17,205967.84,2,0.1176,0.2615,5,5,27.7,57.15,44.24,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
490,6,1,6,6,96552.64,0,0.0,1.0,6,1,25.03,30.19,44.22,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
502,6,1,6,6,62303.16,0,0.0,1.0,6,1,25.02,34.39,44.22,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
344,6,3,8,8,76250.62,1,0.125,0.4444,4,2,24.73,51.97,44.22,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
2597,5,3,7,7,57688.3,1,0.1429,0.4667,3,2,24.76,47.86,44.15,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
1591,6,1,6,6,39254.06,0,0.0,1.0,6,1,24.5,41.91,44.12,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
1056,6,1,6,6,64286.31,0,0.0,1.0,6,1,24.5,32.43,44.12,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
769,8,3,10,10,150396.59,1,0.1,0.4167,5,3,27.82,45.88,44.09,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
2181,14,3,16,16,177125.91,1,0.0625,0.381,7,3,24.83,54.55,44.04,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
2478,6,3,8,8,52390.06,1,0.125,0.4444,4,3,23.5,48.99,43.98,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
3108,6,3,8,8,49059.22,1,0.125,0.4444,4,3,23.25,55.63,43.93,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
95,13,5,17,17,192302.81,2,0.1176,0.2615,5,5,26.08,59.63,43.91,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
3128,9,3,11,11,122506.65,1,0.0909,0.4074,5,3,32.56,58.32,43.91,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
1861,6,1,6,6,68490.07,0,0.0,1.0,6,1,23.38,29.59,43.89,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
3891,6,3,8,8,44697.19,1,0.125,0.4444,4,2,22.5,44.87,43.78,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
2852,14,5,18,18,186534.13,2,0.1111,0.2571,5,5,28.56,52.48,43.62,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
1298,12,4,15,15,116682.95,1,0.0667,0.3125,7,4,27.58,65.97,43.61,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
1219,11,3,13,13,134153.5,1,0.0769,0.3939,6,3,26.63,58.24,43.54,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
1071,6,1,6,6,65660.49,0,0.0,1.0,6,1,21.25,30.26,43.47,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
59,18,5,22,22,269513.34,2,0.0909,0.2444,6,5,27.06,58.88,43.46,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
1244,14,5,18,18,221693.64,2,0.1111,0.2571,5,4,27.42,56.9,43.4,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
2037,7,3,9,9,129286.78,1,0.1111,0.4286,4,2,29.31,59.57,43.31,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
961,8,3,10,10,89486.35,1,0.1,0.4167,5,3,23.93,52.11,43.31,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
2833,9,3,11,11,152987.11,1,0.0909,0.4074,5,2,29.46,61.08,43.29,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
158,31,11,41,41,454773.69,4,0.0976,0.1202,6,11,27.6,58.25,43.22,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
2029,6,1,6,6,34919.14,0,0.0,1.0,6,1,19.99,30.14,43.21,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
338,12,3,14,14,180310.13,1,0.0714,0.3889,6,3,28.01,53.57,43.18,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
1628,6,1,6,6,39032.81,0,0.0,1.0,6,1,19.59,28.76,43.13,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
2649,8,3,10,10,81554.01,1,0.1,0.4167,5,3,22.91,51.76,43.11,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
86,5,1,5,5,77001.92,0,0.0,1.0,5,1,33.24,48.23,43.03,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
725,9,3,11,11,122662.04,1,0.0909,0.4074,5,3,28.17,50.66,43.03,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
636,6,1,6,6,38048.22,0,0.0,1.0,6,1,18.96,21.88,43.01,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
1590,9,4,12,12,131558.05,1,0.0833,0.3333,6,4,26.28,46.62,42.9,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
418,12,5,16,16,231785.06,2,0.125,0.2667,4,4,28.82,58.25,42.86,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
2594,7,3,9,9,117573.15,1,0.1111,0.4286,4,3,27.05,57.25,42.86,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
711,7,3,9,9,119029.23,1,0.1111,0.4286,4,3,27.03,59.78,42.85,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
176,7,3,9,9,92551.83,1,0.1111,0.4286,4,3,26.98,59.1,42.85,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
629,6,3,8,8,101737.28,1,0.125,0.4444,3,3,30.22,61.06,42.82,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
1692,7,3,9,9,75669.83,1,0.1111,0.4286,4,3,26.81,49.06,42.81,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
365,9,3,11,11,133516.86,1,0.0909,0.4074,5,3,26.62,52.79,42.72,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
1789,6,3,8,8,94568.68,1,0.125,0.4444,3,3,29.53,48.22,42.68,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
997,6,3,8,8,124094.77,1,0.125,0.4444,3,3,29.26,42.8,42.63,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
588,8,3,10,10,177765.83,1,0.1,0.4167,4,3,32.73,62.85,42.57,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
2397,7,4,10,10,114707.46,1,0.1,0.3571,5,2,25.99,56.18,42.54,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
159,5,1,5,5,45897.31,0,0.0,1.0,5,1,30.56,45.85,42.49,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
188,5,1,5,5,50309.28,0,0.0,1.0,5,1,30.43,41.03,42.47,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
2010,10,4,13,13,124698.06,1,0.0769,0.325,6,4,27.74,49.68,42.38,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
756,5,1,5,5,83249.47,0,0.0,1.0,5,1,29.82,48.59,42.35,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
277,9,3,11,11,88580.89,1,0.0909,0.4074,5,3,24.7,55.32,42.34,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
105,13,4,16,16,150305.38,1,0.0625,0.3077,7,4,23.7,53.66,42.34,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
274,6,3,8,8,102266.31,1,0.125,0.4444,3,3,27.63,47.8,42.3,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
354,12,5,16,16,175936.07,1,0.0625,0.2667,7,5,27.56,80.3,42.3,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
2673,5,1,5,5,82537.87,0,0.0,1.0,5,1,29.45,44.8,42.27,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
1166,5,1,5,5,78513.84,0,0.0,1.0,5,1,29.26,44.81,42.23,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
1397,5,1,5,5,73711.49,0,0.0,1.0,5,1,29.18,43.74,42.22,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
1320,5,1,5,5,72172.67,0,0.0,1.0,5,1,29.18,47.61,42.22,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
3749,4,1,4,4,87843.81,0,0.0,1.0,4,1,43.19,48.4,42.13,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK
1474,5,1,5,5,64711.1,0,0.0,1.0,5,1,28.68,49.48,42.12,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
1626,9,3,11,11,87169.28,1,0.0909,0.4074,5,3,23.14,53.75,42.02,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
351,19,6,24,24,261416.54,2,0.0833,0.2105,6,6,27.0,54.32,42.0,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
2184,17,7,23,23,230464.04,2,0.087,0.1933,6,7,26.85,55.02,41.99,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
555,8,3,10,10,131766.42,1,0.1,0.4167,4,3,29.76,56.06,41.98,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
1570,5,1,5,5,64554.65,0,0.0,1.0,5,1,27.86,35.17,41.96,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
3129,6,3,8,8,104645.14,1,0.125,0.4444,3,3,25.88,52.36,41.95,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
1112,5,1,5,5,45309.54,0,0.0,1.0,5,1,27.7,36.17,41.92,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
1333,5,1,5,5,68372.74,0,0.0,1.0,5,1,27.65,49.06,41.91,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
1039,15,8,22,22,253644.01,2,0.0909,0.1833,6,6,25.23,52.56,41.87,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
1110,5,1,5,5,52796.76,0,0.0,1.0,5,1,27.37,39.75,41.86,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
2674,5,1,5,5,55761.97,0,0.0,1.0,5,1,27.32,37.93,41.85,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
2499,5,1,5,5,51761.09,0,0.0,1.0,5,1,27.24,40.4,41.83,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
517,5,1,5,5,94098.11,0,0.0,1.0,5,1,27.06,31.44,41.8,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
4079,6,3,8,8,72814.24,1,0.125,0.4444,3,3,25.04,54.19,41.78,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
2296,5,1,5,5,89649.3,0,0.0,1.0,5,1,26.97,31.32,41.78,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
1295,8,3,10,10,108947.56,1,0.1,0.4167,4,3,28.69,51.64,41.77,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
1642,8,3,10,10,125802.24,1,0.1,0.4167,4,3,28.57,52.4,41.74,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|DENSE_USER_MERCHANT_NETWORK|HIGH_CHARGEBACK_CONCENTRATION|LARGE_CONNECTED_CLUSTER
718,5,1,5,5,49108.37,0,0.0,1.0,5,1,26.71,37.21,41.72,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
2545,5,1,5,5,95792.52,0,0.0,1.0,5,1,26.63,29.83,41.71,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
430,21,6,26,26,287667.36,2,0.0769,0.2063,6,6,29.12,71.99,41.71,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
1213,11,3,13,13,164499.89,1,0.0769,0.3939,5,3,29.72,51.01,41.66,MEDIUM,SHARED_MERCHANT|MULTIPLE_SHARED_MERCHANTS|LARGE_CONNECTED_CLUSTER
443,5,1,5,5,55416.53,0,0.0,1.0,5,1,26.3,42.46,41.64,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
1455,5,1,5,5,70365.86,0,0.0,1.0,5,1,26.19,29.84,41.62,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
507,5,1,5,5,86276.77,0,0.0,1.0,5,1,26.06,30.34,41.59,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
2376,5,1,5,5,88215.21,0,0.0,1.0,5,1,25.91,29.55,41.56,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
3268,5,1,5,5,56422.82,0,0.0,1.0,5,1,25.78,43.22,41.54,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
16,5,1,5,5,84949.79,0,0.0,1.0,5,1,25.39,28.54,41.46,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
2277,5,1,5,5,42323.25,0,0.0,1.0,5,1,25.29,31.31,41.44,MEDIUM,SHARED_MERCHANT|DENSE_USER_MERCHANT_NETWORK|LARGE_CONNECTED_CLUSTER
